Simga,Rajim,Rampur,Andhiyarkhore,Ghatora,Bamnidhi,Kurubhata,Kelo,Sundargarh,Paramanpur,Basantpur,Hirakud,Mean_areal_rainfall_upper
1950.0,270.0,37.0,258.312,6.262,370.0,616.8,38.5,400.0,135.0,1900.0,1489.26,6.3390582278481
1084.38,143.442,20.638,40.19,3.2,190.0,410.0,33.974,273.2,125.183,2441.793,2201.82,3.992009493670885
533.016,99.15,19.894,18.886,2.209,120.0,326.4,33.079,246.2,111.192,1934.765,2965.19,2.6003607594936704
350.386,82.228,18.35,19.529,1.383,98.0,141.4,29.421,186.6,95.0,1121.482,2343.99,8.346456329113929
271.717,112.289,47.146,23.127,1.127,80.0,327.0,91.324,142.2,84.881,1071.646,1566.41,16.844360126582277
425.671,290.0,51.889,41.22,1.846,100.0,196.3,65.113,166.8,78.095,1092.632,1540.78,23.89231329113925
828.128,838.018,92.939,34.799,0.852,125.0,142.9,44.688,138.1,75.319,813.849,1617.58,12.832991772151901
930.0,300.0,135.0,36.1,0.804,110.0,121.8,40.0,130.0,73.0,2300.0,1375.64,2.4530234177215187
623.636,145.716,58.731,22.966,0.9,135.0,113.9,33.176,142.7,68.689,1939.779,2412.3,0.6230202531645571
361.695,92.516,42.881,13.606,0.962,65.0,141.9,12.793,116.0,52.01,1374.718,2353.39,4.604427215189873
231.659,71.028,38.631,8.35,0.953,95.0,133.7,95.423,120.9,50.215,927.566,2028.56,13.608032911392407
182.132,59.888,25.463,4.804,0.89,88.0,123.0,388.882,287.0,138.881,738.189,1936.18,15.081523417721515
280.0,70.0,49.0,4.75,0.874,85.0,69.31,130.0,545.0,152.232,700.0,2851.2,13.831310126582277
394.195,130.247,127.979,12.981,0.872,170.909,50.96,225.0,425.3,176.768,1200.0,2649.08,19.740778481012654
385.0,180.0,250.0,21.28,0.942,300.0,107.2,175.0,450.0,150.0,2600.0,2837.66,17.35853164556961
649.324,250.237,240.484,43.734,3.0,210.0,247.7,100.0,753.6,260.0,2160.0,4480.22,25.292950632911392
800.057,185.0,240.949,45.793,9.915,220.0,140.0,62.623,625.6,181.299,1889.042,4012.94,6.615692405063289
577.495,137.981,153.683,112.442,28.128,220.0,247.9,210.0,1170.0,165.443,2025.538,3639.12,10.034431645569615
446.286,100.97,154.221,65.0,17.392,270.0,400.0,95.0,575.0,154.174,1891.549,4624.66,8.640108860759492
384.03,95.729,127.026,313.14,6.26,280.0,249.1,148.03,442.7,110.032,1643.429,3647.62,6.607979113924051
450.58,83.053,117.314,413.363,3.362,250.0,314.4,160.0,369.6,115.996,1713.316,2999.09,15.22845759493672
505.0,75.0,245.0,375.0,2.852,320.0,800.1,370.0,230.2,200.0,2600.0,3809.04,18.65159493670886
421.134,68.83,202.599,172.348,1.8,340.0,475.3,260.0,230.0,149.993,2800.359,5091.94,9.497909493670882
397.096,64.499,139.419,84.242,1.355,400.0,563.1,375.0,500.4,225.168,2429.698,5259.02,12.072989240506331
364.123,67.038,577.8,55.101,1.212,380.0,343.1,252.427,749.3,922.96,2400.0,5995.34,27.24181455696203
323.608,74.359,619.7,40.902,1.075,500.0,760.0,380.0,1664.0,900.0,3402.191,9090.72,22.694198734177213
294.496,109.706,306.78,35.465,0.976,550.0,549.3,157.561,1292.0,229.748,2570.66,9150.19,5.389309493670887
264.126,80.054,162.045,26.832,1.143,290.0,484.6,73.86,590.474,178.076,1836.601,6221.9,1.9482316455696207
215.0,60.0,90.0,25.5,1.031,225.0,716.3,40.0,380.0,170.0,1200.0,3072.72,1.970022784810126
152.85,45.282,48.076,15.236,1.24,189.321,1671.0,20.0,254.0,133.894,880.334,2058.86,2.0539227848101267
68.78,40.391,35.822,12.338,2.399,120.0,900.0,14.319,206.9,97.272,652.021,1314.05,0.19984113924050634
39.049,31.127,20.725,10.054,4.059,110.0,502.3,11.004,115.8,76.669,540.905,988.368,0.414646835443038
35.144,28.31,14.307,8.149,4.951,100.0,310.0,10.685,104.9,65.791,444.354,843.936,0.4130943037974682
32.859,20.489,9.613,9.972,7.31,95.0,197.2,10.268,97.59,65.138,451.195,702.336,0.05666582278481013
30.914,20.042,7.245,6.357,9.628,159.166,143.4,9.738,75.35,55.452,388.29,591.888,0.612867088607595
30.0,20.0,6.0,5.2,20.0,140.0,137.6,9.0,70.0,48.0,350.0,498.432,0.16255696202531644
28.477,19.527,4.893,4.733,32.0,90.0,112.8,104.689,66.75,50.308,227.456,608.88,5.099213924050635
24.667,20.735,4.978,4.183,18.0,134.643,74.23,25.0,71.2,71.785,219.773,798.624,4.549820886075947
16.421,19.527,3.89,3.605,11.073,148.509,61.6,14.556,195.7,64.022,215.246,815.616,2.5433208860759486
14.688,23.761,3.216,5.747,6.8,148.0,50.0,10.757,147.3,58.011,207.072,685.344,5.705512025316454
14.26,25.322,2.825,3.439,7.169,181.249,191.3,9.795,113.8,64.514,209.057,583.392,1.0811063291139233
14.173,24.531,3.32,2.29,10.52,161.904,322.0,9.282,100.1,60.451,199.864,504.096,0.10736898734177217
14.2,24.0,3.5,2.29,27.0,240.0,185.0,8.5,64.0,65.0,190.0,475.776,0.08054556962025315
10.568,22.779,3.518,2.316,35.417,145.0,142.2,7.683,62.53,58.66,170.0,472.944,0.019453797468354427
0.0,0.0,0.0,0.0,0.0,17.0,122.4,0.0,0.0,0.0,17.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,17.261,73.87,0.0,0.0,0.0,16.469,36.3062,0.0
0.0,0.0,0.0,0.0,0.0,17.261,63.0,0.0,0.0,0.0,17.015,17.1336,0.0074556962025316455
0.0,0.0,0.0,0.0,0.0,17.261,50.84,0.0,0.0,0.0,16.114,0.0,0.01838987341772152
0.0,0.0,0.0,0.0,0.0,15.344,0.0,0.0,0.0,0.0,15.946,0.0,0.08035949367088607
0.0,0.0,0.0,0.0,0.0,15.36,0.0,0.0,0.0,0.0,16.75,36.9859,2.0891417721518986
0.0,0.0,0.0,0.0,0.0,15.649,0.0,0.0,0.0,0.0,15.903,51.2309,1.5742139240506328
0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,0.41509493670886083
0.0,0.0,0.0,0.0,0.0,14.769,0.0,0.0,0.0,0.0,17.335,0.0,1.232705696202532
0.0,0.0,0.0,0.0,0.0,14.397,0.0,0.0,0.0,0.0,15.95,3.20016,0.1464746835443038
0.0,0.0,0.0,0.0,0.0,14.511,0.0,0.0,0.0,0.0,14.659,15.0662,0.0927373417721519
0.0,0.0,0.0,0.0,0.0,14.145,0.0,0.0,0.0,0.0,13.977,0.0,3.4797443037974687
0.0,0.0,0.0,0.0,0.0,11.845,0.0,0.0,0.0,0.0,14.152,3.37008,4.550158227848102
0.0,0.0,0.0,0.0,0.0,9.656,0.0,0.0,0.0,0.0,14.226,0.0,6.603605063291144
0.0,0.0,0.0,5.0,0.0,9.5,0.0,0.0,0.0,0.0,9.0,32.7096,5.094270886075949
0.0,0.0,0.0,54.095,0.0,40.186,0.0,0.0,0.0,0.0,9.233,40.271,0.5462791139240505
0.0,0.0,0.0,6.733,0.0,100.717,0.0,0.0,10.527,0.0,28.17,17.0203,4.226658860759493
0.0,0.0,0.0,3.999,0.0,43.285,0.0,0.0,11.626,0.0,38.233,45.2837,7.6431943037974674
0.0,0.0,0.0,0.5,0.0,43.675,0.0,0.0,16.89,0.0,30.277,39.1099,9.023221518987347
0.0,0.0,0.0,5.269,0.0,46.898,0.0,2.86,800.0,0.0,28.676,136.446,28.337091139240517
0.0,0.0,0.0,3.243,0.0,85.586,0.0,6.26,307.822,650.0,29.863,1784.1,12.726072784810123
0.0,0.0,0.0,3.98,0.0,74.0,0.0,5.0,250.0,140.0,52.0,1563.75,1.8113841772151897
0.0,0.0,0.0,2.069,0.0,58.466,0.0,3.51,64.24,568.0,54.582,526.979,15.43682025316456
0.0,0.0,0.0,1.0,0.0,60.379,0.0,40.0,621.8,340.0,58.537,1482.64,15.177748101265824
0.0,0.0,0.0,1.1,0.0,75.576,24.756,8.83,371.9,142.003,51.112,1203.43,8.153453164556963
0.0,0.0,0.0,10.337,0.0,60.264,27.0,9.33,347.6,96.188,50.452,776.704,10.637952531645567
0.0,0.0,0.8,49.719,0.0,50.394,32.07,9.33,230.5,92.981,49.918,592.228,10.591554430379746
0.0,0.0,1.0,37.974,0.0,105.098,57.54,23.56,170.3,84.269,116.365,666.285,19.128035443037977
0.0,0.0,1.2,20.5,0.0,190.0,41.33,28.0,675.0,150.0,245.0,486.283,12.598227215189869
8.838,0.0,1.4,5.906,0.0,169.574,70.61,8.83,227.9,88.56,330.155,705.678,1.4994031645569619
9.243,3.714,1.2,7.841,0.0,125.748,91.26,5.0,120.22,60.0,260.643,713.069,8.507885443037976
9.254,12.201,2.0,4.261,0.0,69.686,68.66,26.42,211.02,140.0,164.238,492.881,12.914271518987341
9.884,6.782,2.2,5.657,0.0,85.112,95.0,9.306,253.3,100.612,162.67,679.17,5.9639582278481
14.681,5.099,1.8,9.21,0.0,76.65,51.52,5.999,170.9,83.101,155.782,709.359,15.638286075949365
20.545,5.493,1.9,37.65,0.0,115.0,58.0,6.992,120.4,57.563,152.141,513.413,11.86346455696203
75.0,6.25,2.5,13.0,0.0,70.0,86.26,5.0,150.0,50.0,125.0,461.616,4.081527215189872
65.148,5.366,2.0,9.038,0.0,47.705,95.0,6.433,72.28,55.116,263.043,385.152,6.140409493670887
41.945,5.009,1.9,6.829,0.0,50.338,71.877,3.108,61.02,39.796,270.736,376.656,5.662512658227849
69.724,19.014,1.9,3.323,0.0,45.969,93.29,38.458,102.2,31.54,244.943,297.36,8.289512658227848
43.162,9.383,3.5,2.051,0.0,46.494,56.0,10.883,196.9,34.943,202.771,393.648,12.831510126582282
80.582,56.0,5.898,9.317,0.0,85.676,33.48,27.072,135.6,41.197,247.598,390.816,10.66507658227848
186.814,175.388,31.001,15.7,0.0,106.268,55.97,30.524,91.93,31.32,290.077,461.616,8.053174683544302
220.0,100.0,55.0,12.9,0.0,80.0,30.07,20.6,100.0,85.0,295.0,481.44,4.551863291139242
173.272,55.776,30.767,6.499,0.0,75.548,48.17,6.045,157.2,138.463,490.077,538.08,7.092893037974684
72.811,49.943,59.307,12.195,0.0,72.28,69.06,9.448,325.6,105.879,520.394,716.496,19.854549999999996
53.651,58.971,60.0,6.935,0.0,170.249,60.57,38.96,326.8,185.883,484.584,948.72,16.782924683544298
49.727,38.833,60.162,9.583,0.0,76.025,68.0,12.307,229.9,90.864,487.608,1336.7,9.288572784810128
76.726,36.263,36.289,6.622,0.0,60.316,54.48,7.871,119.1,62.473,422.013,1042.18,5.985079113924054
103.747,65.196,18.316,2.862,0.0,60.174,80.06,2.966,82.36,50.936,328.639,713.664,3.808730379746837
110.0,50.0,8.0,2.08,0.0,50.0,240.4,5.0,75.0,47.0,300.0,594.72,2.3476322784810133
86.573,31.469,8.746,1.817,0.0,110.0,128.5,3.205,49.8,35.792,282.336,546.576,12.69878101265823
98.484,54.105,26.802,7.5,0.0,244.066,86.05,133.19,125.9,46.22,324.245,591.888,21.02568544303796
178.848,76.89,26.802,7.422,0.0,318.897,63.9,38.796,352.876,78.868,747.379,807.12,23.099017088607592
373.374,83.705,39.937,22.7,0.0,265.732,40.0,42.449,297.0,140.0,1006.83,1311.22,20.715728481012665
774.836,200.0,39.029,12.81,0.0,200.295,84.58,20.0,329.5,115.0,1293.511,1835.14,27.42260696202531
953.618,460.02,28.685,12.74,0.0,205.372,119.2,14.455,427.6,580.0,1571.521,2225.95,23.7534493670886
1400.0,325.0,222.0,120.942,0.0,260.0,187.8,90.0,350.0,600.0,3000.0,3384.24,38.78298860759494
1972.051,477.265,719.981,85.396,0.0,180.716,110.7,46.497,319.9,170.0,4728.853,4658.64,6.4616335443037975
1335.643,125.062,222.457,35.274,0.0,140.063,216.0,26.828,235.8,125.0,3814.331,5907.55,1.9959632911392406
570.987,75.648,99.124,16.924,0.112,100.202,106.1,199.0,155.1,348.84,2374.045,5363.81,10.041749999999995
315.129,50.648,93.87,10.227,0.112,220.269,175.0,80.0,144.6,300.0,1692.62,4440.58,5.0717120253164545
203.878,47.125,83.889,5.982,0.303,145.6,95.03,39.21,179.9,753.98,1058.856,2973.6,28.032632278481
175.788,278.665,98.584,3.541,0.728,144.1,76.24,34.63,191.1,395.0,856.806,2984.93,22.87415506329115
260.0,800.0,1130.0,1.4,0.19,160.0,88.85,119.0,230.0,550.0,1800.0,2299.58,12.390703797468348
560.769,471.158,398.64,1.386,0.15,263.227,71.93,281.0,275.2,900.0,2590.465,3381.41,19.49459683544304
580.84,1174.891,412.237,1.169,0.124,171.837,82.0,114.02,295.2,250.0,2313.568,5256.19,8.383131645569621
550.873,836.934,292.657,1.096,0.493,171.837,53.24,43.02,207.4,155.0,2800.0,4117.73,5.3581120253164585
611.012,220.609,275.801,1.033,2.81,171.837,165.0,24.0,116.9,240.0,2231.685,3806.21,4.964084810126582
530.02,201.954,183.383,10.172,2.5,120.573,300.028,9.82,89.17,210.0,1823.587,3270.96,5.981306962025316
401.009,197.36,69.711,3.165,4.614,104.858,293.2,7.79,77.86,139.288,1294.242,2282.59,5.743827848101265
380.0,790.0,180.0,16.0,45.0,210.0,167.6,85.0,150.0,100.0,1249.0,1965.41,18.41247974683544
434.496,451.959,345.285,14.509,28.0,950.571,139.8,301.61,171.0,455.0,2180.973,2846.16,28.555793037974695
670.481,536.209,466.58,21.159,26.0,389.683,80.8,85.0,224.2,435.0,2948.139,5091.94,12.158796835443038
530.441,455.262,327.427,20.0,33.5,338.677,57.47,90.56,226.7,380.0,2393.394,4817.23,21.733975949367082
692.582,493.471,323.678,15.0,35.0,700.377,110.0,130.0,275.0,325.0,2292.133,4715.28,17.986336708860755
1050.0,490.0,200.0,24.0,26.092,350.0,273.4,85.0,600.0,450.0,2293.0,4729.44,11.502562658227847
1631.414,521.808,512.169,19.573,10.0,327.165,191.8,55.55,315.2,325.0,3164.289,4752.1,4.8691569620253174
1075.0,211.0,210.0,17.0,16.0,165.0,218.5,43.0,230.0,160.0,3500.0,4664.3,1.0048259493670888
600.54,162.535,184.463,3.348,68.0,114.251,211.5,26.25,148.2,122.694,2251.932,4618.99,5.609415189873415
385.164,148.017,105.136,3.546,22.0,99.892,260.0,24.99,118.8,105.579,1501.751,3324.77,6.879651265822784
412.509,206.987,65.831,1.373,8.0,216.454,230.6,20.0,170.0,180.0,1214.314,2172.14,6.294704430379745
495.409,221.888,105.845,1.035,5.89,103.408,180.0,29.69,122.5,220.0,1174.697,2002.08,3.617572151898733
396.481,208.166,58.401,24.349,12.815,90.28,139.0,27.47,108.8,126.49,1354.743,1798.32,14.357033544303805
502.267,434.173,105.136,41.0,15.266,220.863,138.6,13.55,98.08,119.392,1062.236,1760.37,27.964408227848097
2160.0,495.0,115.0,45.0,11.0,350.0,151.0,30.0,90.0,110.0,2252.0,2002.22,7.7576253164556945
3562.975,505.996,160.761,51.174,33.0,165.067,146.8,27.63,77.43,88.582,3735.783,2931.12,1.3632436708860767
1264.956,343.073,99.955,20.432,70.0,96.562,130.3,9.89,85.68,83.677,3980.0,4123.39,1.319112658227848
580.825,198.599,81.836,9.084,39.395,91.559,142.0,26.52,75.49,105.579,2405.885,5009.81,20.5238
438.97,4040.952,3990.114,1.273,49.0,80.093,129.0,25.77,294.384,122.146,1596.795,4292.75,35.265478481012664
2663.489,8448.896,10958.382,190.859,30.0,800.797,143.5,91.43,245.7,943.721,17798.0,6881.76,63.55618734177215
4865.094,2285.45,2511.609,220.064,18.0,1284.107,132.1,59.13,223.6,400.0,33087.949,18487.3,17.33943987341772
2920.0,950.0,340.0,100.89,11.07,650.0,176.608,100.0,440.0,200.0,9710.782,22854.2,8.048223417721518
954.147,790.956,209.461,57.957,8.0,339.121,159.1,170.0,335.3,1653.251,4975.309,147.264,15.793972784810116
936.348,2823.77,1080.454,50.319,7.0,2800.758,172.9,292.63,800.9,1260.0,4561.455,11404.5,44.84749303797469
2909.35,2332.428,1621.196,275.47,13.164,2000.0,298.179,102.56,650.9,600.0,12267.932,13706.9,27.7454006329114
2719.985,1410.241,1417.025,140.234,120.0,900.0,308.0,64.86,575.0,400.0,12090.319,178.699,6.4634563291139235
1430.466,915.169,445.167,77.186,50.058,700.0,275.6,68.79,515.121,275.0,5760.521,15411.7,7.632572151898738
653.096,512.284,378.888,61.61,40.0,1467.239,1919.0,149.03,526.5,700.0,4200.0,9393.74,20.031148101265817
525.0,1350.0,6840.0,50.0,41.33,2500.0,961.8,350.0,500.0,1250.0,9000.0,9572.16,42.52300379746836
1002.436,1800.569,1164.668,97.231,32.0,6731.389,625.3,184.76,650.7,850.0,11011.551,16776.8,25.24931582278481
1807.859,1326.775,457.873,65.0,48.572,3101.952,400.0,195.39,575.2,400.0,7000.0,16646.5,9.884513924050628
1029.009,1344.683,266.445,63.67,40.0,2929.684,490.0,111.48,456.0,300.0,5329.27,11931.2,5.23693670886076
703.039,947.703,205.292,39.497,25.0,3407.539,1200.0,590.07,390.9,250.0,5503.372,9331.44,3.6817050632911412
551.968,526.334,126.667,32.439,28.0,1267.312,961.526,153.5,425.0,215.061,3500.0,8552.64,3.7197531645569613
507.004,535.599,123.541,30.727,19.0,817.168,867.681,146.36,347.7,230.0,2487.538,5709.31,16.509027848101265
500.0,1500.0,1000.0,35.0,15.77,1300.5,560.4,500.0,600.0,560.0,3000.0,5417.62,24.586399367088596
511.93,958.09,610.242,90.477,15.64,1493.042,600.6,136.52,483.9,239.0,5800.0,7640.74,9.926629113924049
405.341,431.353,275.104,37.09,25.566,939.789,633.5,82.14,332.9,194.002,4000.0,9144.53,2.810676582278481
323.114,392.366,174.045,25.096,20.452,869.93,450.5,56.36,277.4,141.02,2460.383,6281.38,1.9612645569620253
269.693,357.769,117.512,30.0,18.0,1500.616,700.0,138.91,262.4,184.62,2122.417,4310.3,5.7874892405063285
274.423,386.628,170.395,30.076,32.479,2000.664,540.3,76.37,426.1,207.782,2281.514,3865.68,11.79147088607595
296.012,379.11,162.146,26.003,17.41,894.11,275.1,106.75,314.6,191.88,2537.583,4134.72,4.656163924050629
375.0,421.0,140.0,33.0,13.678,550.0,245.6,120.0,275.0,160.0,1744.0,3916.66,5.253084177215191
371.309,421.009,101.883,39.315,19.0,550.0,275.0,160.0,451.9,132.01,1791.352,2962.27,9.342056962025316
330.748,399.208,126.476,28.595,22.249,800.721,268.7,198.95,504.6,206.901,2171.044,3743.9,15.07463037974683
412.423,374.965,133.003,27.255,100.0,653.429,213.1,108.06,449.1,144.006,1864.78,4194.19,6.043539873417723
691.437,362.956,82.808,45.927,105.0,474.057,268.0,54.69,290.1,110.24,1842.494,3364.42,5.985666455696203
526.272,409.484,82.808,28.415,170.0,449.905,340.5,35.56,273.7,93.892,1809.313,2766.86,3.4064069620253172
398.862,396.156,75.782,22.0,110.0,251.158,648.9,66.49,236.1,147.198,1629.313,2891.47,11.624518987341773
500.0,350.0,60.0,65.0,80.0,350.0,350.2,85.0,260.0,218.0,1481.0,2611.1,16.160700632911386
791.061,558.879,104.211,92.374,55.35,404.189,231.2,300.82,415.3,145.269,1494.857,212.4,13.91551835443037
993.756,450.705,280.934,160.583,33.979,587.739,194.8,208.58,625.6,90.474,3234.472,3607.09,3.4048518987341763
6.825,0.244,0.8,0.0,0.0,121.571,178.4,0.0,0.795,0.0,66.529,123.05,1.0278101265822785
5.62,0.237,0.6,0.0,0.0,113.19,182.0,0.0,0.953,0.0,63.381,110.901,2.531000632911392
4.208,0.317,0.6,0.0,0.0,129.878,603.4,0.0,0.98,0.0,92.753,92.6914,1.0548151898734175
3.854,0.289,0.8,0.0,0.0,135.0,350.7,0.0,0.95,0.0,85.901,85.045,1.6099702531645568
3.892,0.315,0.6,0.0,0.0,122.0,0.0,0.0,0.96,0.0,93.522,40.6675,1.8931082278481017
3.0,0.3,0.4,0.0,0.0,125.0,0.0,0.0,0.99,0.0,160.0,121.663,3.2592132911392397
3.337,0.284,0.4,0.0,0.0,118.0,0.0,0.0,0.731,0.0,260.745,98.6102,3.865826582278481
4.487,0.256,0.3,0.0,0.0,113.19,0.0,0.0,0.782,0.0,136.77,103.368,0.7373088607594938
5.607,0.247,0.2,0.0,0.0,100.0,0.0,0.0,13.705,0.0,180.894,97.9872,1.2458417721518984
5.538,0.228,0.6,0.0,0.0,122.753,0.0,0.0,8.994,0.0,123.64,103.963,7.909620253164557
5.585,0.242,0.4,0.0,0.0,113.19,0.0,0.0,8.091,0.0,130.036,152.928,5.865781012658227
5.461,5.216,0.2,0.0,0.0,115.32,0.0,0.0,3.063,0.0,124.484,96.373,6.791432911392402
5.2,5.0,0.3,0.0,0.0,120.0,0.0,0.0,2.8,0.0,109.0,129.592,14.509622784810128
5.125,12.34,0.4,0.0,0.0,98.0,0.0,0.0,10.324,0.0,109.686,162.047,36.70392531645572
24.481,2345.54,910.728,14.636,0.0,113.186,0.0,0.0,10.0,0.0,154.792,298.04,62.78272278481014
1370.302,1412.256,792.299,75.0,0.0,290.0,0.0,0.0,10.522,0.0,4922.739,247.8,13.886274050632915
653.64,890.676,129.939,22.508,0.0,125.0,0.0,0.0,25.876,0.0,3399.111,2360.84,5.609005696202531
280.431,536.153,62.47,14.659,0.0,124.0,5.8,0.0,36.492,0.0,2300.0,3705.16,2.951122784810127
130.936,395.647,37.691,8.452,0.0,100.0,15.7,0.0,26.89,0.0,1341.236,2764.82,2.754516455696202
100.0,270.0,38.0,5.673,0.0,70.0,14.26,0.0,20.32,0.0,1000.0,1725.85,0.7428791139240508
73.929,247.293,16.588,2.926,0.0,113.19,20.28,0.0,18.312,0.0,750.0,1138.61,0.47504620253164553
53.6,205.264,12.136,2.625,0.0,135.431,40.4,0.0,16.653,0.0,770.0,696.304,0.020227848101265825
41.997,63.08,9.875,1.685,0.0,125.0,44.6,0.0,15.118,0.0,627.762,614.884,0.0
39.5,45.396,10.371,1.354,0.0,133.115,44.5,0.0,12.34,0.0,496.16,626.722,0.0
33.587,31.009,6.188,0.742,0.0,132.0,128.3,0.0,11.028,0.0,468.049,479.033,0.013003164556962024
29.541,32.161,5.21,1.377,0.0,110.237,94.5,0.0,9.913,0.0,454.111,386.398,0.7614487341772153
27.0,30.12,5.0,1.45,0.0,160.0,63.0,0.0,8.5,0.0,350.0,325.963,1.4627208860759497
23.229,42.897,4.779,5.414,0.0,145.0,113.9,0.0,7.608,0.0,349.881,218.857,3.7485056962025327
19.006,44.51,4.635,3.422,0.0,124.0,180.2,0.0,4.334,0.0,350.105,250.207,2.1709658227848108
21.088,36.62,8.572,2.06,0.0,53.459,160.56,0.0,4.863,0.0,340.718,213.335,6.8092727848101235
12.917,39.258,7.721,3.681,0.0,108.895,126.6,0.0,0.084,0.0,332.47,252.643,11.780692405063284
22.506,46.305,12.92,5.728,0.0,97.117,112.5,0.0,20.028,0.0,357.246,248.451,16.354417721518978
165.429,43.703,11.648,8.162,0.0,153.393,94.5,22.0,5.085,0.0,355.35,243.297,6.107069620253165
110.0,185.0,14.0,9.0,0.0,170.0,78.6,5.0,25.03,0.0,362.0,330.948,14.620336075949364
97.272,250.483,185.75,5.231,0.0,162.399,5.12,8.0,62.107,0.0,1200.0,400.473,13.44452278481013
87.628,102.181,105.543,8.896,0.0,90.0,7.3,6.0,52.707,0.0,1400.0,739.067,5.737972151898733
56.418,47.919,42.534,9.714,0.0,131.933,25.447,5.0,59.323,0.0,900.0,1659.13,8.037881012658229
40.098,48.694,23.107,10.855,0.0,90.0,22.0,116.63,93.654,0.0,600.0,1373.55,10.560276582278478
37.532,51.992,28.309,8.877,0.0,104.966,20.775,56.42,200.331,0.0,700.0,1230.05,9.076327848101261
41.581,39.14,26.297,5.06,0.0,93.491,46.279,39.54,147.121,0.0,500.395,1169.42,7.225729746835448
38.0,28.0,43.0,3.0,0.0,140.0,42.284,34.0,98.5,0.0,480.0,1097.43,7.914865822784809
25.052,24.464,46.467,2.692,0.0,164.403,108.486,12.72,101.126,0.0,503.119,799.615,6.287265189873417
24.049,42.383,44.324,2.083,0.0,183.433,65.587,9.74,75.635,0.0,480.0,868.518,5.756215822784812
43.414,38.425,95.122,5.583,0.0,117.012,63.151,13.03,65.53,0.0,415.961,824.82,12.240002531645573
59.462,48.874,71.927,7.785,0.0,56.929,63.0,60.75,62.119,0.0,446.314,744.136,10.281906962025317
76.251,197.902,47.527,20.881,0.0,51.729,48.19,55.21,150.03,0.0,366.936,988.934,21.101999367088602
1210.82,157.884,31.202,18.051,0.0,115.543,41.756,90.42,154.723,0.0,406.547,1171.94,15.29685759493671
1150.0,100.0,30.0,14.0,0.0,135.0,42.658,40.0,225.9,0.0,800.0,1190.43,6.6807151898734185
500.671,84.704,17.0,6.302,0.0,88.703,46.451,51.73,141.219,0.0,2100.0,1132.29,6.333397468354427
250.305,50.802,14.805,3.806,0.0,105.0,49.633,36.68,110.082,0.0,1025.451,2324.31,2.254315189873418
160.01,161.553,13.058,3.454,0.0,219.426,118.7,39.67,91.203,0.0,709.091,1680.37,5.801336708860759
110.775,138.971,12.539,2.194,0.0,89.785,66.0,29.35,149.616,0.0,512.195,1251.15,3.606334177215192
87.188,42.034,26.157,2.41,0.0,91.463,99.844,32.37,102.065,0.0,538.222,1006.18,9.488277215189866
162.18,43.653,27.686,18.618,0.0,94.399,70.502,30.1,116.884,0.0,516.07,849.996,6.930772151898732
225.0,45.0,13.0,15.0,0.0,100.0,70.232,35.0,140.32,0.0,560.0,894.714,8.66119240506329
380.64,129.328,88.376,75.0,0.0,106.074,68.62,25.02,111.309,0.0,745.689,963.475,4.841441139240508
380.354,361.152,100.0,28.384,0.0,83.571,118.75,22.0,110.97,0.0,900.0,1106.49,11.843474683544304
700.29,194.253,118.194,36.037,1.0,75.0,112.9,56.21,269.647,0.0,1010.0,1389.61,13.008472784810122
1210.675,975.743,865.533,75.0,8.0,75.0,108.0,34.49,300.225,0.0,3707.444,1901.69,13.58731202531646
1696.614,1016.078,300.634,56.122,75.0,116.898,115.367,33.08,200.0,0.0,4392.341,3578.23,19.00121455696202
1100.944,709.699,155.636,60.426,70.0,372.533,87.869,113.55,600.0,0.0,4200.0,4965.15,12.146599367088616
675.0,600.0,110.0,38.0,35.0,175.0,122.713,73.01,550.12,58.0,3400.0,5846.07,2.005298101265823
400.309,299.091,76.722,20.593,15.0,128.134,134.097,34.29,314.861,31.226,2400.0,4782.09,1.7500316455696203
270.94,140.713,39.007,12.586,30.0,122.0,224.177,150.47,308.283,35.381,1492.925,3121.37,15.984602531645569
220.277,483.382,80.0,9.145,7.8,270.0,368.18,72.3,200.0,78.33,1364.093,2543.76,7.62397278481013
349.516,464.094,142.0,18.0,8.0,144.462,351.5,39.18,161.661,61.776,1000.0,2192.42,14.493072784810122
802.145,714.807,103.907,40.616,6.0,173.152,200.15,39.35,125.822,87.304,1400.0,1757.34,14.000653164556962
615.309,588.046,82.503,26.287,5.5,299.472,200.42,110.0,400.32,250.37,2500.0,1842.39,22.894128481012658
400.0,715.0,75.0,45.0,5.2,1060.0,200.35,950.0,802.0,550.0,2653.0,7768.12,53.86198417721518
557.373,1406.538,275.0,383.585,5.0,1300.0,163.5,486.05,1112.355,320.827,6023.652,11295.8,26.988134810126592
990.182,1126.608,300.0,164.274,6.0,605.0,152.13,674.04,546.148,375.445,7019.147,14398.7,26.553751265822793
1131.574,1285.007,260.045,94.683,3.5,506.761,198.35,458.6,464.659,275.703,5192.114,13580.8,23.486678481012653
844.466,1073.492,245.215,64.257,4.0,4691.0,970.0,1403.0,900.12,700.0,4900.1,11744.8,41.92324810126584
